Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total_On_Board,Total_Fatal_Serious,Injury_Fraction,Destroyed,make_model
20160826X74427,Accident,GAA16CA450,2016-08-24,"Peach Springs, AZ",United States,355912N,0113493W,1G4,GRAND CANYON WEST,Non-Fatal,Substantial,N839PA,Airbus,AS350,No,1,Turbo Shaft,,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to maintain clearance from terrain while hover taxiing backward, resulting in the tail striking terrain.",25-09-2020,1.0,0.0,0.0,False,Airbus AS350
20160829X35127,Accident,GAA16CA453,2016-08-24,"Franklin, PA",United States,412244N,0795126W,FKL,VENANGO RGNL,Non-Fatal,Substantial,N8120S,Cessna,150,No,1,Piston,Instructional,0.0,0.0,0.0,2.0,VMC,,"The student pilot's failure to maintain pitch control resulting in a hard landing and the flight instructor's delayed action to assist the student pilot during the aborted landing, which resulted in a runway excursion, a right main and nose gear collapse, and fuselage damage.",25-09-2020,2.0,0.0,0.0,False,Cessna 150
20160829X93333,Accident,CEN16LA336,2016-08-24,"Wichita Falls, TX",United States,335920N,0982931W,SPS,Sheppard Air Force Base/Wichit,Non-Fatal,Substantial,N855T,Beechcraft,E-55,No,2,Piston,Instructional,0.0,0.0,0.0,2.0,VMC,,"The failure of the landing gear assembly snap ring, which prevented the pilot from being able to extend the landing gear and resulted in a gear-up landing. Also causal was the lack of the assembly's overhaul in accordance with the airplane maintenance manual.",25-09-2020,2.0,0.0,0.0,False,Beechcraft E-55
20160815X25932,Accident,ANC16CA058,2016-08-25,"Sterling, AK",United States,603151N,1501531W,,,Non-Fatal,Substantial,N35589,Piper,J5A,No,1,Piston,Personal,0.0,0.0,0.0,3.0,VMC,,"The pilot's improper fuel management, which led to fuel exhaustion and a subsequent forced landing on a road too narrow for the airplane.",25-09-2020,3.0,0.0,0.0,False,Piper J5A
20160825X20130,Accident,CEN16FA333,2016-08-25,"Terre Haute, IN",United States,393258N,0087229W,3I3,Sky King Airport,Fatal,Substantial,N17SK,Cessna,172N,No,1,Piston,Personal,1.0,0.0,1.0,0.0,VMC,,"The pilot's failure to maintain a normal approach path to the runway, which resulted in the airplane colliding with a tree and a house during final approach. Contributing to the accident was the pilot's lack of recent flight experience.",25-09-2020,2.0,1.0,0.5,False,Cessna 172N
20160826X13108,Accident,CEN16LA334,2016-08-25,"Bushton, KS",United States,383022N,0982346W,,,Non-Fatal,Substantial,N4963Y,Piper,PA 25-235,No,1,Piston,Aerial Application,0.0,0.0,1.0,0.0,VMC,,A partial loss of engine power for reasons that could not be determined based on the available information.,25-09-2020,1.0,0.0,0.0,False,Piper PA 25-235
20160827X23858,Accident,CEN16LA335,2016-08-25,"Cave-In-Rock, IL",United States,372839N,0881252W,,,Non-Fatal,Substantial,N891LL,Cessna,U206G,No,1,Turboprop,Other,0.0,1.0,1.0,0.0,VMC,,A total loss of engine power due to air entering the fuel system for reasons that could not be determined based on available information.  Contributing to the accident was the pilots inability to restart the engine due to the check valve assembly design.,25-09-2020,2.0,1.0,0.5,False,Cessna U206G
20160908X93704,Accident,CEN16CA360,2016-08-25,"Lebanon, IN",United States,040026N,0862626W,6I4,BOONE COUNTY,Non-Fatal,Substantial,N2614N,Cessna,140,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,,"PC

The unseen standing water on the runway that abruptly slowed the tailwheel equipped airplane during landing resulting in a nose-over.",25-09-2020,2.0,0.0,0.0,False,Cessna 140
20160826X71555,Accident,WPR16LA168,2016-08-26,"Kailua/Kona, HI",United States,194435N,0156158W,KOA,Kona International Airport,Non-Fatal,Substantial,N74805,ROBINSON,R44,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,,"An on-ground upset for reasons that could not be determined because postaccident examination of the helicopter revealed no evidence of mechanical malfunctions or failures that would have precluded normal operation.",25-09-2020,2.0,0.0,0.0,False,ROBINSON R44
20160830X35738,Accident,GAA16CA458,2016-08-26,"Central, AK",United States,065160N,0145140W,,,Non-Fatal,Substantial,N9575D,Piper,PA18,No,1,Piston,,0.0,0.0,0.0,2.0,VMC,,"The pilot's decision to taxi on unsuitable terrain after landing, which resulted in an encounter with a washed out ditch.",25-09-2020,2.0,0.0,0.0,False,Piper PA18
20160831X34200,Accident,ERA16WA307,2016-08-26,"Finca, Colombia",Colombia,004397N,0755447W,,,Fatal,Destroyed,HK588,Piper,PA25,No,1,Piston,,1.0,0.0,0.0,0.0,,,,25-09-2020,1.0,1.0,1.0,True,Piper PA25
20160907X45319,Accident,CEN16CA359,2016-08-26,"Wichita Falls, TX",United States,335920N,0982931W,CWC,KICKAPOO DOWNTOWN,Non-Fatal,Substantial,N15MD,Beechcraft,58,No,2,Piston,Flight Test,0.0,0.0,0.0,2.0,VMC,,The incorrect maintenance of the airplane's ventilation system which resulted in an obstruction of the elevator control system.,25-09-2020,2.0,0.0,0.0,False,Beechcraft 58
20160827X12409,Accident,WPR16FA169,2016-08-27,"Madras, OR",United States,044409N,0121912W,S33,MADRAS MUNICIPAL,Fatal,Destroyed,N999PP,Boeing,A75N1(PT17),No,1,Piston,Other,1.0,0.0,0.0,0.0,VMC,,The pilot's failure to maintain clearance from the runway during a low-level aerobatic maneuver. Contributing to the accident was a high density altitude and the pilot's failure to plan/adequately compensate for high density altitude conditions.,25-09-2020,1.0,1.0,1.0,True,Boeing A75N1(PT17)
20160827X31134,Accident,DCA16FA217,2016-08-27,"Pensacola, FL",United States,302824N,0871112W,KPNS,Pensacola,Non-Fatal,Substantial,N766SW,Boeing,737-700,No,2,Turbo Fan,,0.0,0.0,0.0,104.0,VMC,,"A low-cycle fatigue crack in the dovetail of fan blade No. 23, which resulted in the fan blade separating in flight and impacting the fan case. This impact caused the fan blade to fracture into fragments that traveled farther than expected into the inlet, which compromised the structural integrity of the inlet and led to the in-flight separation of inlet components. A portion of the inlet struck the fuselage and created a hole, causing the cabin to depressurize.",04-01-2021,104.0,0.0,0.0,False,Boeing 737-700
20160829X61958,Accident,GAA16CA456,2016-08-27,"Kenai, AK",United States,604627N,1515355W,,,Non-Fatal,Substantial,N7184B,Piper,PA18,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's improper soft field landing technique on a soft grass airstrip, which resulted in a nose over.",25-09-2020,1.0,0.0,0.0,False,Piper PA18
20160829X85955,Accident,ANC16LA060,2016-08-27,"Salcha, AK",United States,643040N,1464056W,,,Non-Fatal,Substantial,N8998Y,Piper,PA 18-150,No,1,Piston,Personal,0.0,0.0,1.0,0.0,IMC,,"The pilot's decision to continue visual flight into instrument meteorological conditions, which resulted in an in-flight collision with terrain.",25-09-2020,1.0,0.0,0.0,False,Piper PA 18-150
20160830X91803,Accident,ERA16CA304,2016-08-27,"Livermore Falls, ME",United States,004400N,0007000W,B10,BOWMAN FIELD,Non-Fatal,Substantial,N4352V,Cessna,195,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,,The pilot's failure to maintain directional control during landing roll out.,25-09-2020,2.0,0.0,0.0,False,Cessna 195
20181029X81901,Accident,WPR16WA192,2016-08-27,"Mpumalanga Province, South Africa",South Africa,255412S,0301638E,PRIV,Komati Gorge Lodge,Fatal,Destroyed,ZS-PHB,Cessna,182,No,1,Piston,Personal,3.0,0.0,0.0,0.0,,,,25-09-2020,3.0,3.0,1.0,True,Cessna 182
20160828X85113,Accident,WPR16FA170,2016-08-28,"Clinton, MT",United States,464340N,1133910W,RC0,Rock Creek,Fatal,Destroyed,N9936T,Cessna,182,No,1,Piston,Personal,2.0,0.0,0.0,0.0,VMC,,The sudden right turn on approach to landing for reasons that could not be determined because postaccident examination did not reveal any anomalies that would have precluded normal operation.,25-09-2020,2.0,2.0,1.0,True,Cessna 182
20160829X35843,Accident,CEN16LA338,2016-08-28,"New Orleans, LA",United States,030342N,0090139W,KNEW,Lakefront,Fatal,Substantial,N984RA,Cessna,172,No,1,Piston,Other Work Use,2.0,1.0,0.0,0.0,VMC,,The pilot's improper decision to continue a descent during a night visual approach a for landing which resulted in controlled flight into terrain. Contributing to the accident was the reduced visibility and pilot's disregard of the PAPI indications that the airplane's approach path was excessively low.,25-09-2020,3.0,3.0,1.0,False,Cessna 172
20160901X83843,Accident,ERA16CA308,2016-08-29,"Simsbury, CT",United States,415447N,0724641W,4B9,SIMSBURY,Non-Fatal,Substantial,N9352S,Beechcraft,C23,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,,"The student pilots failure to attain the proper touchdown point, which resulted in a runway overrun.",25-09-2020,1.0,0.0,0.0,False,Beechcraft C23
20160906X51841,Accident,CEN16LA354,2016-08-29,"Monett, MO",United States,365422N,0094046W,HFJ,MONETT RGNL,Non-Fatal,Substantial,N91488,NORTH AMERICAN,NAVION,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,,"Maintenance personnels failure to properly rig the right main landing gear locking mechanism, which resulted in a gear collapse during landing.",25-09-2020,1.0,0.0,0.0,False,NORTH AMERICAN NAVION
20160831X23743,Accident,GAA16CA459,2016-08-30,"Gooding, ID",United States,042552N,1144554W,GNG,GOODING MUNI,Non-Fatal,Substantial,N185TJ,Cessna,A185,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to maintain directional control during landing, which resulted in a runway excursion and collision with terrain.",25-09-2020,1.0,0.0,0.0,False,Cessna A185
20160901X61053,Accident,GAA16CA460,2016-08-30,"Winchester, VA",United States,039837N,0078840W,OKV,WINCHESTER RGNL,Non-Fatal,Substantial,N2462E,Cessna,172,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,,"The student pilot's incorrect pitch control during the landing flare, which resulted in a porpoise, a loss of directional control, and a runway excursion.",25-09-2020,1.0,0.0,0.0,False,Cessna 172
20160912X23324,Accident,CEN16CA364,2016-08-30,"Sioux Falls, SD",United States,433540N,0964358W,FSD,Joe Foss Field Airport,Non-Fatal,Substantial,N23583,Beechcraft,V35B,No,1,Piston,Instructional,0.0,0.0,0.0,2.0,VMC,,"The pilot's failure to adequately manage the available fuel supply, resulting in fuel starvation and a total loss of engine power. Contributing to the accident was the inadequate preflight by the pilot and flight instructor, and the flight instructor's failure to monitor the fuel levels.",25-09-2020,2.0,0.0,0.0,False,Beechcraft V35B
20160921X23148,Accident,GAA16CA496,2016-08-30,"Delta, UT",United States,039231N,0112308W,DTA,DELTA MUNI,Non-Fatal,Substantial,N734AV,Cessna,172,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,,"The student pilots improper landing flare, which resulted in a hard, porpoised landing.
",25-09-2020,1.0,0.0,0.0,False,Cessna 172
20160930X81802,Incident,DCA16WA228,2016-08-30,"London, United Kingdom",United Kingdom,,,,,,,VT-JEK,Boeing,777,No,1,,,0.0,0.0,0.0,0.0,,,,25-09-2020,0.0,0.0,,False,Boeing 777
20160830X24345,Accident,WPR16FA172,2016-08-31,"Sparks, NV",United States,393116N,1194556W,RNO,Reno/Tahoe International,Fatal,Destroyed,N985CA,Beechcraft,A36,No,1,Piston,Business,2.0,0.0,0.0,0.0,VMC,,"The pilot's selection of a landing runway which, given the wind and traffic conditions, was susceptible to high crosswinds and the translation of wake turbulence across its approach path, and the controller's and pilot's failure to ensure separation from the B757 and its wake, which resulted in a low-altitude encounter with wake vortices that the pilot was unable to recover from.  


",25-09-2020,2.0,2.0,1.0,True,Beechcraft A36
20160831X15223,Accident,CEN16FA341,2016-08-31,"Bentonville, AR",United States,362043N,0941310W,VBT,BENTONVILLE MUNI/LOUISE M THAD,Fatal,Destroyed,N8283D,Beechcraft,A36,No,1,Piston,Personal,1.0,0.0,0.0,0.0,VMC,,"The pilot's failure to monitor and/or transmit his position over the uncontrolled airport's common traffic advisory frequency, and his decision to continue the takeoff when he observed conflicting traffic on the runway.",25-09-2020,1.0,1.0,1.0,True,Beechcraft A36
20160831X62719,Accident,ANC16FA061,2016-08-31,"Russian Mission, AK",United States,614753N,1612956W,,,Fatal,Destroyed,N752RV,Cessna,208,No,1,Turboprop,,5.0,0.0,0.0,0.0,VMC,,"The failure of both pilots to see and avoid each other while in level cruise flight, which resulted in a midair collision.",25-09-2020,5.0,5.0,1.0,True,Cessna 208
20160901X60603,Accident,CEN16LA343,2016-08-31,"Hibbing, MN",United States,472251N,0924952W,HIB,Range Regional Airport,Non-Fatal,Substantial,N1726D,Cessna,170A,No,1,Piston,Personal,0.0,0.0,1.0,0.0,VMC,,"The pilot's failure to maintain aircraft control, which resulted in impact with terrain near the runway.",25-09-2020,1.0,0.0,0.0,False,Cessna 170A
20160906X31206,Accident,CEN16LA350,2016-08-31,"Upham, ND",United States,483456N,1005059W,21ND,Rosenau,Non-Fatal,Substantial,N18601,Cessna,150L,No,1,Piston,Personal,0.0,0.0,1.0,0.0,VMC,,"The pilot's failure to obtain a proper aimpoint during landing due to reduced visibility from the setting sun.

",25-09-2020,1.0,0.0,0.0,False,Cessna 150L
20160916X91956,Accident,CEN16WA371,2016-09-01,"Bovec, Slovenia",Slovenia,461819N,0133624E,,,Fatal,Destroyed,S5-DES,Piper,PA28,No,1,,,3.0,0.0,0.0,0.0,,,,25-09-2020,3.0,3.0,1.0,True,Piper PA28
20160914X32900,Accident,GAA16CA487,2016-09-01,"Anchorage, AK",United States,611247N,1495024W,MRI,MERRILL FIELD,Non-Fatal,Substantial,N52950,Cessna,172,No,1,Piston,Instructional,0.0,0.0,0.0,2.0,VMC,,"The airplanes encounter with a developing sink hole during taxi on the ramp area.",25-09-2020,2.0,0.0,0.0,False,Cessna 172
20160916X90101,Accident,ERA16WA315,2016-09-01,"Sorriso, Brazil",Brazil,123033S,0055415W,SSQI,Santa Anastacia Airport,Fatal,Destroyed,PR-SLV,AIR TRACTOR,AT502,No,1,Turboprop,Other Work Use,2.0,0.0,0.0,0.0,VMC,,,25-09-2020,2.0,2.0,1.0,True,AIR TRACTOR AT502
20160903X33607,Accident,ERA16FA309,2016-09-03,"Hollywood, FL",United States,026248N,0080343W,,,Fatal,Destroyed,N6091E,Cessna,172,No,1,Piston,Personal,2.0,0.0,0.0,0.0,VMC,,"The pilot's inadequate preflight and in-flight weather planning, which resulted in continued flight into a thunderstorm and a subsequent loss of airplane control.",25-09-2020,2.0,2.0,1.0,True,Cessna 172
20160906X40837,Accident,GAA16CA463,2016-09-03,"Barrow, AK",United States,702922N,0155351W,,,Non-Fatal,Substantial,N9928T,Cessna,182,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilot's failure to maintain directional control during the landing roll, which resulted in a runway excursion, a nose over, and substantial damage to the right wing strut and fuselage. Contributing to the accident was the sun glare which inhibited the pilot's forward visual sight.",25-09-2020,2.0,0.0,0.0,False,Cessna 182
20160909X74914,Accident,ANC16WA063,2016-09-03,"Williams Lake, Canada",Canada,521333N,1203414W,,,Non-Fatal,Substantial,C-FWHF,Bell,206B,No,1,Turbo Shaft,,0.0,0.0,1.0,0.0,,,,25-09-2020,1.0,0.0,0.0,False,Bell 206B
20160909X91346,Accident,GAA16CA474,2016-09-03,"Yakutat, AK",United States,594244N,1402053W,,,Non-Fatal,Substantial,N54AF,Cessna,180,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilot's inadequate inspection of the off-airport landing area, which resulted in an encounter with standing water and a nose over.",25-09-2020,1.0,0.0,0.0,False,Cessna 180
20160903X32500,Accident,CEN16FA346,2016-09-04,"Moss Hill, TX",United States,301616N,0944757W,,,Fatal,Substantial,N787MW,BELLANCA,7ECA,No,1,Piston,Personal,2.0,0.0,0.0,0.0,VMC,,The pilot's loss of control attempting to recover from a low-level aerobatic maneuver.  Contributing to the accident was the pilot's decision to attempt the low-level maneuver which significantly reduced any margin for error.,25-09-2020,2.0,2.0,1.0,False,BELLANCA 7ECA
20160906X24001,Accident,CEN16LA349,2016-09-04,"Cuba, NM",United States,036041N,1065814W,,,Non-Fatal,Substantial,N9241J,Piper,PA 28-180,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,,A partial loss of engine power for reasons that could not be determined based on available information.,25-09-2020,2.0,0.0,0.0,False,Piper PA 28-180
20160907X40243,Accident,CEN16WA358,2016-09-04,"Flatlands, Canada",Canada,475859N,0665259W,,,Fatal,Substantial,C-GVJT,Bell,206B,No,1,Turbo Shaft,Personal,2.0,1.0,0.0,0.0,VMC,,,25-09-2020,3.0,3.0,1.0,False,Bell 206B
20160914X43846,Accident,GAA16CA486,2016-09-04,"Palmer, AK",United States,613711N,1485848W,,,Non-Fatal,Substantial,N4831E,CHAMPION,7GC,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilots inadequate preflight inspection and failure to assess the airplanes fuel quantity before departure, which resulted in fuel exhaustion.
",25-09-2020,2.0,0.0,0.0,False,CHAMPION 7GC
20160906X42741,Accident,GAA16CA465,2016-09-05,"South Lake Tahoe, CA",United States,385355N,1195938W,TVL,LAKE TAHOE,Non-Fatal,Substantial,N738GK,Cessna,TR182,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,,"The pilot's failure to maintain directional control during an attempted go-around, which resulted in a runway excursion and a nose over. Contributing to the accident was the pilot's failure to remove the carburetor heat during the attempted go-around in high density altitude conditions.",25-09-2020,2.0,0.0,0.0,False,Cessna TR182
20160906X74252,Accident,GAA16CA467,2016-09-05,"Atlanta, TX",United States,033728N,0094948W,ATA,HALL-MILLER MUNI,Non-Fatal,Substantial,N52236,Boeing,A75N1(PT17),No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,,The pilot's failure to attain the proper touchdown point on a grass airstrip and the airplane's subsequent collision with trees during an attempted aborted landing.,25-09-2020,2.0,0.0,0.0,False,Boeing A75N1(PT17)
20160909X81214,Accident,ANC16WA064,2016-09-05,"Fox Creek, Canada",Canada,054429N,1172328W,,,Fatal,Substantial,C-GHHU,Bell,206B,No,1,Turbo Shaft,,1.0,1.0,1.0,0.0,,,,25-09-2020,3.0,2.0,0.6666666666666666,False,Bell 206B
20160913X22634,Accident,GAA16CA478,2016-09-05,"Clemson, SC",United States,344020N,0082539W,CEU,OCONEE COUNTY RGNL,Non-Fatal,Substantial,N451SW,Cessna,180,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,,"The pilots loss of directional control during the takeoff roll, which resulted in a runway excursion.",25-09-2020,1.0,0.0,0.0,False,Cessna 180
20160913X65358,Accident,CEN16WA368,2016-09-06,"Skopje, Macedonia, Republic of North Macedonia",Republic of North Macedonia,041507N,0213948E,,,Fatal,Destroyed,D-GLLW,Piper,PA34,No,2,Piston,,6.0,0.0,0.0,0.0,Unk,,,25-09-2020,6.0,6.0,1.0,True,Piper PA34
20160927X61547,Accident,GAA16CA512,2016-09-06,"Wilson, AR",United States,033259N,0093338W,,,Non-Fatal,Substantial,N519EP,AIR TRACTOR,AT802,No,1,Turboprop,Business,0.0,0.0,0.0,1.0,VMC,,"The pilots failure to adequately survey the area of operation and his subsequent failure to maintain clearance from power lines during an agricultural application flight.
",25-09-2020,1.0,0.0,0.0,False,AIR TRACTOR AT802
